143.6	  6.87317
143.7	  6.86911
143.8	  6.86504
143.9	  6.86098
144	  6.85692
144.1	  6.85286
144.2	  6.8488
144.3	  6.84474
144.4	  6.84068
144.5	  6.83661
144.6	  6.83255
144.7	  6.82849
144.8	  6.82443
144.9	  6.82037
145	  6.81631
145.1	  6.81225
145.2	  6.80818
145.3	  6.80412
145.4	  6.80006
145.5	  6.796
145.6	  6.79194
145.7	  6.78788
145.8	  6.78381
145.9	  6.77975
146	  6.77569
146.1	  6.77163
146.2	  6.76757
146.3	  6.76351
146.4	  6.75945
146.5	  6.75538
146.6	  6.75132
146.7	  6.74726
146.8	  6.7432
146.9	  6.73914
147	  6.73508
147.1	  6.73102
147.2	  6.72695
147.3	  6.72289
147.4	  6.71883
147.5	  6.71477
147.6	  6.71071
147.7	  6.70665
147.8	  6.70259
147.9	  6.69852
148	  6.69446
148.1	  6.6904
148.2	  6.68634
148.3	  6.68228
148.4	  6.67822
148.5	  6.67416
148.6	  6.67009
148.7	  6.66603
148.8	  6.66197
148.9	  6.65791
149	  6.65385
149.1	  6.64979
149.2	  6.64573
149.3	  6.64166
149.4	  6.6376
149.5	  6.63354
149.6	  6.62948
149.7	  6.62542
149.8	  6.62136
149.9	  6.61729
150	  6.61323
150.1	  6.60917
150.2	  6.60511
150.3	  6.60105
150.4	  6.59699
150.5	  6.59293
150.6	  6.58886
150.7	  6.5848
150.8	  6.58074
150.9	  6.57668
151	  6.57262
151.1	  6.56856
151.2	  6.5645
151.3	  6.56043
151.4	  6.55637
151.5	  6.55231
151.6	  6.54825
151.7	  6.54419
151.8	  6.54013
151.9	  6.53607
152	  6.532
152.1	  6.52794
152.2	  6.52388
152.3	  6.51982
152.4	  6.51576
152.5	  6.5117
152.6	  6.50764
152.7	  6.50357
152.8	  6.49951
152.9	  6.49545
153	  6.49139
153.1	  6.48733
153.2	  6.48327
153.3	  6.47921
153.4	  6.47514
153.5	  6.47108
153.6	  6.46702
153.7	  6.46296
153.8	  6.4589
153.9	  6.45484
154	  6.45078
